item_type,order_state,last_update_time,branch,customer,price
Cake,Canceled,1982-09-23 10:23:35,315,1798,500
Muffins,Delivered,2011-07-08 23:50:34,779,1492,100
Cookies,Shipped,1972-06-29 19:04:51,954,1324,50
Muffins,Canceled,1984-01-28 22:11:14,471,1413,100
Cookies,Delivered,2010-03-29 21:54:14,504,1407,50
Cake,Canceled,2019-05-27 06:25:12,113,1625,500
Cookies,Shipped,1989-12-05 19:25:19,298,1856,50
Muffins,Shipped,2010-04-01 09:06:44,740,1618,100
Cake,Delivered,1998-09-07 12:26:04,647,1317,500
Muffins,Created,1987-09-17 12:25:51,896,1140,100
Cookies,Delivered,1972-02-24 08:31:40,296,1055,50
Muffins,Canceled,2008-05-16 19:55:08,520,1048,100
Muffins,Canceled,2019-02-23 04:35:18,401,1509,100
Cookies,Created,2014-12-02 09:32:30,212,1949,50
Cake,Delivered,1978-03-29 00:56:13,640,1225,500
Cookies,Delivered,2022-03-31 08:05:05,395,1151,50
Cookies,Created,1990-06-17 05:44:25,501,1316,50
Cookies,Delivered,1980-07-09 14:33:27,384,1436,50
Cake,Shipped,2014-05-30 04:04:57,871,1466,500
Cookies,Canceled,1993-08-07 15:34:11,294,1039,50
Cookies,Canceled,1998-03-31 19:03:13,589,1334,50
Cookies,Shipped,2000-10-19 09:44:28,652,1273,50
Muffins,Shipped,2004-12-28 18:51:35,382,1141,100
Cookies,Canceled,2006-11-04 13:43:46,368,1373,50
Muffins,Created,2022-11-01 16:38:10,937,1411,100
Cookies,Canceled,2001-09-03 13:33:51,513,1246,50
Muffins,Canceled,1988-06-24 11:04:04,509,1691,100
Muffins,Created,1995-08-07 22:08:46,443,1635,100
Muffins,Shipped,2013-09-27 12:35:54,265,1517,100
Cookies,Canceled,1977-05-19 13:48:28,311,1419,50
Cake,Canceled,1970-06-18 09:10:22,292,1285,500
Cake,Created,1997-11-19 07:08:01,303,1384,500
Cake,Created,1992-06-09 22:55:06,554,1803,500
Cookies,Delivered,2007-04-02 01:30:00,758,1985,50
Muffins,Delivered,2013-06-24 14:16:10,501,1272,100
Cookies,Created,2014-08-09 05:38:24,957,1278,50
Cookies,Created,1993-10-07 08:48:17,200,1521,50
Muffins,Delivered,2010-02-19 11:51:50,867,1967,100
Cake,Created,2014-08-30 06:26:50,662,1264,500
Cookies,Shipped,2013-04-15 15:33:46,8,1154,50
Cookies,Created,2018-10-01 04:12:33,560,1482,50
Cookies,Canceled,2011-03-22 10:03:22,726,1731,50
Cookies,Delivered,1993-11-05 07:03:14,383,1749,50
Cookies,Created,1991-05-09 11:30:44,929,1835,50
Cookies,Delivered,1998-01-18 07:19:17,400,1337,50
Cake,Canceled,2008-10-27 20:07:56,236,1491,500
Cake,Delivered,1980-05-29 10:47:41,17,1432,500
Cookies,Created,2009-11-13 11:59:19,404,1241,50
Cookies,Delivered,1995-10-17 20:32:54,881,1150,50
Muffins,Shipped,1995-01-04 20:58:50,676,1783,100
Cake,Shipped,1997-03-12 21:06:28,952,1637,500
Cookies,Delivered,2008-03-08 18:20:34,579,1407,50
Muffins,Delivered,1973-02-14 04:51:21,247,1069,100
Cookies,Delivered,1990-04-07 09:56:42,659,1674,50
Cookies,Created,2020-11-05 06:59:03,389,1556,50
Cookies,Canceled,1981-04-10 18:48:14,384,1116,50
Cake,Shipped,2015-01-31 09:20:33,158,1953,500
Muffins,Delivered,2006-07-29 01:44:47,332,1963,100
Cake,Shipped,1977-05-04 06:57:32,785,1417,500
Muffins,Canceled,2004-09-02 01:17:26,865,1581,100
Cake,Delivered,2021-04-25 21:32:37,885,1846,500
Cake,Delivered,1988-02-24 01:43:42,144,1441,500
Cookies,Created,2014-08-21 21:30:12,579,1638,50
Muffins,Shipped,1984-08-23 22:44:05,8,1434,100
Cake,Shipped,2002-05-20 05:48:15,677,1217,500
Cake,Delivered,2011-01-03 19:39:25,699,1382,500
Cookies,Shipped,1970-07-02 03:18:35,984,1041,50
Muffins,Shipped,2016-11-04 04:27:01,702,1208,100
Cake,Canceled,1988-09-06 18:08:06,563,1911,500
Cake,Canceled,1978-06-18 08:12:18,684,1227,500
Cookies,Created,1979-10-14 04:58:07,818,1559,50
Muffins,Delivered,1995-10-01 12:17:40,603,1607,100
Cake,Canceled,1984-01-26 05:48:53,710,1354,500
Cookies,Canceled,2000-05-03 20:40:45,946,1752,50
Muffins,Shipped,1990-07-10 18:26:52,372,1333,100
Cake,Canceled,2023-01-04 07:19:32,758,1963,500
Cookies,Delivered,1972-04-13 07:50:24,651,1249,50
Muffins,Shipped,2000-04-13 05:23:41,260,1432,100
Cake,Canceled,1975-07-09 02:08:14,384,1978,500
Muffins,Delivered,2013-01-20 10:49:54,305,1055,100
Cookies,Delivered,2009-02-26 14:25:33,865,1329,50
Cake,Created,2010-10-18 17:45:34,351,1544,500
Cookies,Created,2014-09-25 07:53:42,52,1519,50
Cookies,Canceled,1990-02-22 11:12:12,736,1233,50
Cake,Delivered,1973-08-11 20:10:03,196,1636,500
Cake,Shipped,2022-11-08 21:59:06,325,1360,500
Cookies,Created,2021-10-07 10:12:56,912,1184,50
Cake,Delivered,2019-01-08 20:44:18,650,1995,500
Cake,Delivered,2003-07-28 07:59:57,41,1467,500
Cookies,Created,2006-09-23 18:12:32,611,1305,50
Cookies,Shipped,1984-08-04 08:56:46,443,1819,50
Cake,Delivered,1972-12-03 00:52:29,516,1630,500
Cookies,Delivered,1970-11-18 06:58:24,261,1983,50
Cake,Delivered,1994-09-17 07:33:52,43,1064,500
Cookies,Delivered,1992-03-06 16:08:58,595,1154,50
Cake,Shipped,2003-08-13 01:10:55,524,1236,500
Cookies,Canceled,2008-07-29 16:40:51,736,1935,50
Cake,Canceled,1997-11-13 15:56:03,264,1258,500
Muffins,Created,1972-05-06 01:52:16,73,1566,100
Muffins,Shipped,1998-07-05 22:47:41,572,1996,100
Muffins,Delivered,1988-08-18 03:55:30,405,1800,100
Cake,Canceled,1995-03-17 03:00:54,724,1627,500
Muffins,Canceled,2002-10-28 08:23:09,181,1695,100
Cookies,Created,2020-02-16 20:20:45,786,1464,50
Muffins,Canceled,2022-12-28 11:24:03,483,1083,100
Cake,Delivered,1972-10-29 05:24:05,191,1907,500
Muffins,Canceled,1990-12-26 14:16:56,323,1941,100
Cake,Canceled,2022-04-03 02:33:32,241,1671,500
Cake,Created,2009-03-21 11:25:35,719,1693,500
Cake,Shipped,1970-12-16 16:26:20,685,1491,500
Cake,Created,2002-03-08 10:35:40,412,1980,500
Cookies,Created,2010-01-15 02:38:07,169,1334,50
Cake,Canceled,2005-08-08 06:11:09,194,1136,500
Cookies,Shipped,2002-11-04 18:14:36,461,1190,50
Muffins,Created,2004-06-23 23:30:04,86,1091,100
Muffins,Shipped,1981-08-28 04:38:34,468,1662,100
Cake,Canceled,1990-12-04 05:02:31,686,1137,500
Muffins,Shipped,2019-02-03 13:05:59,952,1433,100
Muffins,Created,2003-07-31 10:43:22,797,1543,100
Cookies,Created,2010-05-13 16:24:41,546,1930,50
Cake,Created,2002-02-26 07:23:21,673,1085,500
Cookies,Delivered,2021-06-12 05:52:20,775,1738,50
Cake,Delivered,2016-10-29 10:35:36,769,1267,500
Cookies,Delivered,2007-12-19 15:52:04,431,1787,50
Cake,Delivered,1989-06-09 11:18:05,810,1177,500
Cookies,Shipped,1982-09-25 21:00:04,414,1027,50
Muffins,Created,1993-12-15 12:09:15,943,1252,100
Muffins,Created,1995-05-06 12:29:41,664,1211,100
Cookies,Shipped,1989-06-10 03:52:04,666,1029,50
Cake,Created,1990-04-03 07:34:01,837,1350,500
Muffins,Canceled,1981-04-02 20:45:59,498,1419,100
Cookies,Delivered,2009-05-27 10:32:10,110,1235,50
Muffins,Canceled,2008-07-19 20:16:41,464,1497,100
Cake,Delivered,1992-06-05 10:28:32,503,1414,500
Muffins,Delivered,2012-08-20 18:17:19,844,1153,100
Muffins,Created,1991-12-04 04:02:40,373,1748,100
Cake,Delivered,1988-05-15 06:52:48,15,1560,500
Cookies,Canceled,1993-12-30 13:51:17,91,1523,50
Muffins,Created,1997-06-24 23:38:55,503,1299,100
Cookies,Canceled,1997-02-19 13:16:48,458,1188,50
Cookies,Shipped,1978-09-21 14:25:36,711,1809,50
Cake,Delivered,2020-10-07 12:05:27,189,1145,500
Cookies,Canceled,2003-08-24 16:54:06,344,1942,50
Cookies,Created,1996-04-22 14:41:25,658,1962,50
Muffins,Delivered,1988-05-13 19:31:42,719,1610,100
Cake,Created,2002-05-05 09:52:22,149,1130,500
Cake,Shipped,1994-02-11 08:20:36,194,1325,500
Cake,Canceled,2012-02-25 17:38:58,705,1524,500
Muffins,Canceled,2017-09-10 16:37:37,96,1228,100
Cake,Delivered,2007-06-10 12:23:45,734,1630,500
Cookies,Canceled,1997-12-12 07:44:15,829,1001,50
Muffins,Created,1985-10-25 07:38:22,40,1135,100
Cake,Shipped,2006-10-26 12:31:55,158,1371,500
Cake,Delivered,2020-08-24 15:52:15,112,1669,500
Cake,Created,2001-10-04 13:01:34,263,1936,500
Cake,Created,2007-05-31 12:41:48,279,1557,500
Cookies,Delivered,1980-12-25 04:07:47,928,1626,50
Cake,Delivered,1974-03-29 17:14:44,192,1929,500
Cookies,Shipped,1974-09-17 22:10:46,131,1324,50
Cake,Shipped,2012-01-16 04:17:13,374,1820,500
Cake,Shipped,1991-08-05 04:23:21,173,1814,500
Muffins,Created,2022-10-28 06:34:15,968,1849,100
Muffins,Created,1987-11-16 21:18:11,312,1076,100
Muffins,Created,1983-08-23 05:55:44,346,1047,100
Cake,Shipped,1976-03-16 10:07:01,957,1838,500
Muffins,Canceled,1988-04-15 10:47:06,636,1450,100
Muffins,Shipped,1991-07-04 03:53:58,194,1900,100
Cookies,Delivered,2016-06-21 09:49:46,838,1697,50
Cake,Shipped,1978-03-24 14:51:38,695,1840,500
Cake,Shipped,1999-10-11 14:13:15,269,1502,500
Muffins,Canceled,2014-01-15 23:19:27,799,1014,100
Cake,Created,2000-07-29 06:33:31,974,1567,500
Muffins,Delivered,2007-08-25 13:44:05,592,1774,100
Muffins,Shipped,1988-09-14 10:51:38,521,1640,100
Cookies,Delivered,1997-02-19 15:32:50,20,1233,50
Cookies,Delivered,1995-04-20 23:36:15,902,1232,50
Cookies,Delivered,2006-07-20 13:51:14,640,1499,50
Cookies,Created,2022-04-30 04:44:39,329,1264,50
Cake,Created,2015-08-26 12:03:21,360,1519,500
Cake,Shipped,1989-07-31 19:14:46,223,1014,500
Muffins,Canceled,2011-01-05 07:12:14,811,1109,100
Cake,Canceled,1972-10-24 23:53:12,290,1464,500
Muffins,Delivered,2009-12-08 07:27:34,556,1963,100
Muffins,Shipped,2016-04-19 19:04:34,52,1554,100
Cookies,Created,1974-05-16 15:46:30,317,1306,50
Muffins,Delivered,1985-02-19 22:20:25,349,1923,100
Cookies,Canceled,1972-07-05 20:21:43,768,1898,50
Cookies,Shipped,2004-12-01 16:20:51,359,1450,50
Muffins,Created,2016-05-22 04:42:49,272,1322,100
Cake,Delivered,1995-12-07 22:28:58,284,1700,500
Cake,Created,2000-02-05 03:24:53,99,1043,500
Cookies,Shipped,2007-06-08 08:00:52,180,1690,50
Muffins,Shipped,2020-08-18 07:32:52,766,1942,100
Cookies,Created,2019-05-05 23:02:20,268,1948,50
Cake,Created,1995-10-11 06:44:54,276,1534,500
Cookies,Canceled,2005-10-15 09:29:33,426,1901,50
Cake,Shipped,2004-08-29 14:30:59,720,1191,500
Cake,Delivered,1982-04-01 22:10:23,475,1431,500
Cake,Created,2000-12-02 14:10:24,301,1947,500
Muffins,Created,1985-07-16 19:23:01,694,1533,100
Muffins,Delivered,1974-07-25 15:03:48,341,1036,100
Cookies,Delivered,2020-06-23 22:23:00,490,1932,50
Cake,Shipped,1994-11-23 05:26:05,636,1929,500
Muffins,Canceled,1980-11-15 18:42:29,783,1933,100
Cake,Canceled,1975-10-05 16:19:58,460,1361,500
Muffins,Shipped,1985-12-30 05:28:30,572,1576,100
Cookies,Shipped,2023-03-05 08:30:26,806,1085,50
Muffins,Created,2007-12-31 17:24:44,259,1494,100
Cake,Delivered,2014-07-25 15:25:59,263,1972,500
Cookies,Shipped,1980-04-09 06:19:10,936,1672,50
Muffins,Canceled,2010-06-06 07:58:55,217,1015,100
Cookies,Delivered,2011-02-24 10:46:16,829,1930,50
Cake,Shipped,1982-03-27 20:41:09,295,1004,500
Cookies,Shipped,1998-03-13 04:30:19,783,1553,50
Muffins,Created,1985-09-30 06:57:23,312,1152,100
Muffins,Created,2000-06-02 23:02:28,600,1420,100
Muffins,Created,1973-04-21 08:29:48,255,1228,100
Cake,Shipped,1979-10-05 03:08:16,391,1441,500
Cookies,Delivered,1971-04-28 23:19:23,949,1307,50
Muffins,Canceled,1973-08-20 03:19:18,692,1751,100
Cookies,Shipped,2009-12-06 01:06:59,956,1030,50
Muffins,Created,1997-05-01 15:33:00,849,1553,100
Cookies,Canceled,1996-06-14 15:20:37,648,1536,50
Muffins,Created,2002-07-05 07:25:59,810,1145,100
Cake,Shipped,2006-04-29 11:50:06,652,1911,500
Muffins,Shipped,1984-09-30 06:17:03,181,1139,100
Cake,Shipped,1994-04-17 14:08:41,69,1179,500
Cookies,Delivered,2001-07-22 03:24:50,540,1250,50
Cookies,Shipped,2015-05-22 03:07:37,22,1268,50
Cookies,Delivered,1971-06-19 20:07:18,972,1510,50
Cake,Shipped,2006-03-15 04:57:28,405,1101,500
Muffins,Created,2008-06-30 13:44:16,800,1428,100
Cookies,Shipped,1998-12-11 21:25:03,910,1102,50
Muffins,Shipped,1987-11-27 02:32:19,94,1747,100
Muffins,Created,2006-12-10 01:49:03,230,1713,100
Muffins,Delivered,2009-12-25 06:24:54,973,1904,100
Muffins,Created,1970-09-23 10:46:41,543,1430,100
Muffins,Created,2007-09-09 09:01:45,94,1962,100
Cookies,Delivered,1994-02-17 14:53:15,972,1175,50
Muffins,Created,2011-02-16 17:48:16,480,1483,100
Cookies,Canceled,2013-01-27 04:39:29,356,1136,50
Cake,Delivered,2003-05-18 02:06:02,508,1277,500
Cookies,Delivered,2016-11-05 17:56:17,293,1555,50
Cake,Delivered,1978-11-26 15:27:56,639,1079,500
Cake,Created,2001-09-05 12:30:55,322,1542,500
Muffins,Shipped,2022-12-19 01:39:54,515,1027,100
Cake,Canceled,2016-01-09 09:05:19,377,1582,500
Cake,Created,2005-12-31 05:17:33,392,1767,500
Muffins,Delivered,1976-02-03 13:21:25,362,1060,100
Muffins,Shipped,1997-03-27 13:41:09,808,1502,100
Cake,Canceled,2008-11-05 11:04:33,424,1088,500
Cake,Created,2002-10-11 21:43:10,856,1482,500
Cookies,Canceled,2001-02-12 20:14:58,292,1343,50
Cake,Canceled,1987-01-21 11:35:21,892,1006,500
Cookies,Shipped,2021-05-05 20:41:13,900,1871,50
Cake,Created,2005-12-24 01:14:20,513,1720,500
Cake,Delivered,1997-10-28 03:28:41,176,1867,500
Muffins,Shipped,2010-03-15 04:40:14,918,1142,100
Muffins,Created,1989-06-05 10:36:07,70,1941,100
Cookies,Delivered,1986-07-14 19:39:23,271,1649,50
Muffins,Created,2016-11-24 21:42:18,215,1717,100
Cookies,Delivered,1972-10-03 08:07:07,770,1400,50
Cookies,Shipped,1986-10-11 11:16:59,510,1535,50
Cookies,Shipped,1977-05-18 18:16:25,132,1907,50
Cookies,Created,2013-10-31 12:03:05,828,1161,50
Muffins,Shipped,1995-05-09 21:04:15,128,1706,100
Cookies,Shipped,1980-09-14 09:12:29,337,1614,50
Cookies,Created,2008-12-05 05:02:53,841,1679,50
Cookies,Canceled,2001-10-21 13:19:50,38,1123,50
Cookies,Delivered,2004-01-21 18:44:14,904,1965,50
Cake,Created,2000-02-16 11:03:58,501,1259,500
Cake,Shipped,2017-09-30 11:57:40,210,1842,500
Cookies,Created,2018-11-06 18:28:36,700,1612,50
Cookies,Canceled,2019-11-20 06:33:13,813,1227,50
Cake,Created,1975-04-11 01:53:09,988,1801,500
Cake,Shipped,2021-12-09 00:14:50,289,1053,500
Cake,Canceled,1972-01-13 18:09:57,465,1754,500
Cake,Delivered,1975-04-11 19:14:46,354,1808,500
Cookies,Created,2004-02-21 01:15:39,589,1285,50
Cake,Canceled,1993-03-17 16:06:30,252,1627,500
Cookies,Shipped,1981-02-17 19:33:27,143,1887,50
Cookies,Canceled,1989-01-30 15:24:23,761,1311,50
Muffins,Shipped,2012-05-17 17:04:40,66,1832,100
Muffins,Canceled,1976-04-23 05:34:04,223,1327,100
Muffins,Canceled,1974-02-07 11:19:27,633,1750,100
Muffins,Delivered,2016-05-12 10:25:43,552,1365,100
Cookies,Created,1984-08-30 13:17:27,613,1074,50
Cake,Delivered,1974-08-05 05:58:18,619,1690,500
Cookies,Created,1980-05-25 21:21:38,983,1752,50
Cake,Delivered,1983-09-04 04:05:53,428,1556,500
Cake,Shipped,2022-12-01 09:32:14,410,1683,500
Cookies,Canceled,2002-03-10 00:11:01,259,1843,50
Cookies,Shipped,2014-12-15 01:45:42,463,1367,50
Muffins,Canceled,1992-01-17 03:22:32,345,1941,100
Cookies,Created,2006-07-06 22:35:24,642,1001,50
Cookies,Shipped,1986-02-01 14:04:28,312,1193,50
Cake,Canceled,1973-04-30 13:26:17,880,1714,500
Muffins,Created,2003-10-15 07:20:54,196,1036,100
Muffins,Created,1977-12-31 00:01:57,568,1371,100
Muffins,Shipped,2004-03-21 04:48:31,396,1225,100
Muffins,Created,2012-09-23 22:54:09,403,1736,100
Cookies,Created,1994-09-05 21:11:31,60,1268,50
Cookies,Created,2017-03-10 23:30:25,981,1136,50
Cake,Shipped,1979-01-03 19:01:51,541,1394,500
Cookies,Created,2007-04-19 20:59:14,419,1780,50
Cookies,Shipped,1995-08-29 18:26:31,556,1731,50
Muffins,Delivered,1978-04-16 15:02:48,884,1224,100
Muffins,Canceled,2000-07-28 10:52:08,618,1339,100
Muffins,Canceled,1971-08-30 11:22:47,819,1478,100
Cake,Delivered,1995-08-27 03:59:44,430,1123,500
Cookies,Canceled,2001-04-27 05:42:35,760,1381,50
Cake,Shipped,1983-08-25 20:23:15,877,1818,500
Cake,Created,1981-11-04 06:48:18,264,1238,500
Cake,Shipped,1979-03-18 22:24:00,748,1639,500
Cookies,Created,2008-02-09 10:27:29,9,1443,50
Cookies,Delivered,2004-11-07 12:25:36,660,1249,50
Muffins,Created,1984-02-21 11:33:39,158,1266,100
Cookies,Shipped,2022-10-22 22:28:51,187,1216,50
Cookies,Created,1982-11-16 01:01:38,267,1194,50
Cookies,Created,1996-03-04 01:31:09,203,1350,50
Cookies,Delivered,1993-07-08 12:56:59,881,1831,50
Cake,Shipped,1996-06-21 06:27:27,769,1299,500
Muffins,Canceled,1975-11-24 04:56:31,823,1150,100
Cake,Shipped,2020-01-26 14:46:09,958,1014,500
Cookies,Created,2014-11-23 06:55:05,400,1710,50
Muffins,Shipped,1982-07-24 08:14:46,172,1580,100
Muffins,Canceled,2015-03-14 00:38:19,786,1003,100
Cookies,Shipped,1990-10-19 06:01:40,839,1839,50
Muffins,Canceled,2005-06-14 06:07:57,669,1143,100
Cake,Shipped,2008-04-26 15:38:09,480,1425,500
Cake,Created,2013-01-14 05:14:13,80,1266,500
Muffins,Delivered,1994-06-06 08:08:43,618,1263,100
Cake,Delivered,2019-04-09 19:50:27,592,1853,500
Muffins,Canceled,1974-12-27 16:09:11,327,1678,100
Cake,Shipped,2008-10-05 19:35:36,170,1129,500
Cookies,Canceled,1991-05-06 21:26:40,591,1988,50
Cake,Shipped,1997-05-22 12:22:38,814,1043,500
Cookies,Created,2014-09-21 02:30:41,550,1089,50
Cake,Created,2003-06-26 19:24:03,282,1646,500
Cake,Delivered,1995-12-19 07:50:50,676,1761,500
Cake,Delivered,2014-02-03 02:58:27,879,1499,500
Muffins,Canceled,1992-06-26 21:57:17,574,1787,100
Cake,Canceled,1987-11-12 01:20:23,589,1035,500
Muffins,Shipped,2014-08-06 02:26:50,903,1949,100
Cookies,Created,2008-08-13 13:50:20,256,1660,50
Muffins,Created,2002-02-17 17:20:46,120,1310,100
Cake,Canceled,2002-08-30 00:36:25,935,1488,500
Cake,Delivered,1996-03-12 15:02:25,176,1129,500
Cake,Created,2009-10-07 23:32:25,835,1506,500
Cake,Created,1977-11-22 15:27:42,764,1481,500
Cake,Canceled,1975-07-10 02:06:30,858,1182,500
Cake,Created,1997-08-02 07:27:06,370,1884,500
Muffins,Created,2012-09-06 15:27:04,559,1665,100
Cookies,Canceled,2014-09-30 11:51:31,467,1447,50
Cookies,Created,2002-01-19 06:44:18,497,1933,50
Cookies,Canceled,2009-08-12 00:18:55,885,1638,50
Cake,Shipped,2017-05-04 21:50:32,86,1060,500
Cake,Created,1983-04-08 23:58:14,169,1604,500
Cookies,Created,2012-10-29 02:14:29,609,1462,50
Cookies,Created,1979-01-14 12:30:43,151,1576,50
Cookies,Created,1985-07-27 00:40:05,395,1523,50
Muffins,Created,2006-07-06 12:14:36,649,1714,100
Cake,Shipped,1992-05-20 19:03:27,942,1291,500
Cookies,Canceled,2008-07-01 01:48:40,946,1717,50
Cake,Shipped,1995-08-20 19:24:02,457,1397,500
Cookies,Created,1973-10-31 03:57:59,668,1420,50
Cookies,Canceled,2004-01-17 22:48:00,262,1371,50
Cake,Delivered,1985-01-31 00:25:30,451,1395,500
Muffins,Created,2011-01-02 02:53:15,79,1885,100
Cookies,Canceled,1996-08-12 23:48:27,281,1328,50
Muffins,Canceled,2018-04-17 04:39:27,646,1192,100
Cake,Created,1980-11-03 12:12:09,613,1403,500
Cookies,Shipped,1988-05-28 01:35:58,762,1709,50
Cake,Shipped,2010-01-04 16:40:37,586,1139,500
Muffins,Delivered,2014-01-10 22:37:35,922,1882,100
Muffins,Shipped,1997-11-23 05:09:27,401,1275,100
Cookies,Canceled,1991-03-16 04:27:19,590,1854,50
Cake,Delivered,1984-12-01 23:11:18,757,1580,500
Cookies,Shipped,1989-05-13 00:05:20,959,1246,50
Cookies,Shipped,1984-08-22 07:19:12,181,1152,50
Cookies,Delivered,2002-12-11 04:07:05,533,1998,50
Cake,Delivered,1987-01-06 14:58:41,86,1995,500
Cake,Shipped,2004-07-14 02:53:05,914,1728,500
Cookies,Created,2019-08-23 12:42:17,98,1162,50
Cake,Delivered,2016-04-20 08:47:48,573,1648,500
Cake,Delivered,2014-07-25 13:27:10,158,1167,500
Muffins,Shipped,1985-05-05 15:54:53,468,1299,100
Cookies,Created,1999-10-03 10:07:37,380,1431,50
Muffins,Canceled,2018-06-18 14:55:04,513,1342,100
Cookies,Canceled,2019-01-30 04:34:43,595,1007,50
Cookies,Created,1985-05-27 08:22:54,984,1469,50
Cookies,Shipped,2001-09-04 03:22:41,866,1199,50
Muffins,Canceled,1988-10-13 11:30:09,423,1371,100
Cookies,Shipped,2019-01-23 06:05:41,676,1387,50
Cake,Canceled,1988-12-15 08:11:11,396,1755,500
Cookies,Shipped,1985-05-19 08:45:46,491,1221,50
Muffins,Created,2004-07-28 23:15:31,310,1295,100
Muffins,Created,2012-11-22 16:01:07,510,1452,100
Cake,Delivered,1999-06-15 20:07:48,309,1060,500
Cookies,Delivered,2015-03-28 18:10:37,263,1168,50
Muffins,Created,1980-08-18 09:58:26,184,1791,100
Cake,Shipped,2009-03-22 12:53:51,574,1278,500
Cake,Shipped,1978-03-17 17:56:12,587,1805,500
Muffins,Shipped,1977-10-22 13:24:26,530,1636,100
Cake,Canceled,1972-06-08 04:52:46,853,1661,500
Muffins,Shipped,1988-02-07 01:00:21,414,1392,100
Muffins,Shipped,1993-10-26 01:47:48,610,1448,100
Muffins,Shipped,1981-01-17 07:14:14,532,1891,100
Cake,Shipped,2021-04-04 01:26:11,178,1750,500
Cookies,Delivered,2000-01-12 09:47:00,144,1112,50
Cookies,Created,1997-04-11 18:46:49,683,1679,50
Cake,Delivered,1987-02-21 19:10:13,13,1966,500
Muffins,Shipped,2019-10-20 15:01:48,445,1111,100
Cookies,Shipped,1986-05-14 20:09:16,647,1366,50
Cookies,Canceled,1971-05-06 14:05:05,414,1635,50
Cake,Created,2021-04-06 09:53:46,110,1471,500
Muffins,Delivered,1981-12-29 00:53:07,620,1866,100
Cake,Canceled,2015-04-30 18:41:28,282,1927,500
Muffins,Canceled,2011-12-12 11:06:18,307,1549,100
Muffins,Canceled,1979-05-05 15:01:38,401,1883,100
Muffins,Canceled,1985-04-07 21:43:59,255,1384,100
Cake,Shipped,1970-10-01 02:54:15,816,1611,500
Cookies,Canceled,1980-05-05 15:44:26,109,1274,50
Muffins,Created,2010-12-23 01:28:01,586,1180,100
Cake,Created,1970-11-02 20:03:39,577,1822,500
Cookies,Canceled,2005-04-18 07:46:04,592,1744,50
Cookies,Canceled,1971-10-25 09:22:49,896,1151,50
Muffins,Created,2013-01-14 16:21:29,474,1598,100
Muffins,Created,1974-08-02 03:34:08,946,1509,100
Muffins,Shipped,2001-02-12 10:59:32,960,1359,100
Muffins,Delivered,2005-07-19 21:58:08,227,1157,100
Muffins,Canceled,2023-08-26 17:59:51,984,1969,100
Cake,Created,2004-10-22 12:12:06,385,1138,500
Cake,Shipped,2002-08-06 14:48:59,466,1090,500
Cookies,Shipped,1972-04-22 12:14:27,503,1793,50
Cookies,Created,2017-09-03 04:24:05,867,1980,50
Cookies,Created,1992-12-11 12:16:22,194,1476,50
Muffins,Canceled,1986-09-28 22:26:32,612,1622,100
Cake,Canceled,1979-04-04 06:52:55,536,1899,500
Cookies,Shipped,1994-03-18 08:28:39,952,1452,50
Cake,Shipped,2001-10-15 22:02:11,278,1585,500
Cake,Delivered,2019-10-11 03:51:35,554,1737,500
Cookies,Shipped,1994-05-16 03:20:30,350,1608,50
Cake,Shipped,2017-03-01 21:47:39,603,1122,500
Cookies,Shipped,1985-07-18 04:32:08,194,1242,50
Cake,Shipped,1987-02-16 14:29:41,251,1485,500
Muffins,Canceled,2021-11-11 18:03:17,787,1648,100
Cake,Created,1970-04-13 00:40:32,18,1657,500
Cookies,Delivered,1995-12-08 21:38:05,86,1787,50
Muffins,Delivered,1985-04-22 22:12:01,356,1447,100
Muffins,Shipped,1996-03-07 21:40:19,406,1979,100
Cookies,Canceled,1986-11-04 17:02:37,148,1861,50
Muffins,Shipped,2017-03-12 17:15:11,466,1894,100
